Country,Year,Energy_consumption,Energy_production,GDP
Luxembourg,2019,,,66.2214
Luxembourg,2019,0.0278346969844719,0.00776366472,66.2214
Macau,2019,0.05213673884428,0.001932168,79.3202
Macau,2019,0.0,0.0,79.3202
Macau,2019,0.00504549594428,0.0,79.3202
Macau,2019,0.0281806217,0.0,79.3202
Macau,2019,,,79.3202
Macau,2019,0.0189106212,0.001932168,79.3202
Madagascar,2019,0.0622572907331546,0.006807108,43.6525
Madagascar,2019,0.0111853016331546,0.0,43.6525
Madagascar,2019,0.0,0.0,43.6525
Madagascar,2019,0.0442648811,0.0,43.6525
Madagascar,2019,,,43.6525
Madagascar,2019,0.006807108,0.006807108,43.6525
Malawi,2019,0.0336964919629859,0.0136411555231511,28.3955
Malawi,2019,0.0021736021629859,0.0011755555231511,28.3955
Malawi,2019,0.0,0.0,28.3955
Malawi,2019,0.0190572898,0.0,28.3955
Malawi,2019,,,28.3955
Malawi,2019,0.0124656,0.0124656,28.3955
Malaysia,2019,3.960816328272295,4.514935801613448,908.76
Malaysia,2019,0.7950714216269801,0.0607501422675283,908.76
Malaysia,2019,1.472094702351,2.788435370916,908.76
Malaysia,2019,1.3961449465,1.3498213524299196,908.76
Malaysia,2019,,,908.76
Malaysia,2019,0.2975052577943143,0.315928936,908.76
Maldives,2019,0.0316927831,2.226e-05,10.0602
Maldives,2019,0.0,0.0,10.0602
Maldives,2019,0.0,0.0,10.0602
Maldives,2019,0.0316705231,0.0,10.0602
Maldives,2019,,,10.0602
Maldives,2019,2.226e-05,2.226e-05,10.0602
Mali,2019,0.086468843,0.00930468,43.3564
Mali,2019,0.0,0.0,43.3564
Mali,2019,0.0,0.0,43.3564
Mali,2019,0.078358363,0.0,43.3564
Mali,2019,,,43.3564
Mali,2019,0.00811048,0.00930468,43.3564
Malta,2019,0.1377687293291359,0.00194623632,21.5613
Malta,2019,1.2362870132020672e-08,0.0,21.5613
Malta,2019,0.0140480433462657,0.0,21.5613
Malta,2019,0.1196009933,0.0,21.5613
Malta,2019,,,21.5613
Malta,2019,0.00411968032,0.00194623632,21.5613
Martinique,2019,0.031521281896,0.000855220296,7.25285
Martinique,2019,0.0,0.0,7.25285
Martinique,2019,0.0,0.0,7.25285
Martinique,2019,0.0306660616,0.0,7.25285
Martinique,2019,,,7.25285
Martinique,2019,0.000855220296,0.000855220296,7.25285
Mauritania,2019,0.0614039489,0.004086936,19.2667
Mauritania,2019,0.0,0.0,19.2667
Mauritania,2019,0.0,0.0,19.2667
Mauritania,2019,0.0573170129,0.0,19.2667
Mauritania,2019,,,19.2667
Mauritania,2019,0.004086936,0.004086936,19.2667
Mauritius,2019,0.1008467809030219,0.006268416,27.95627
Mauritius,2019,0.0170902202030219,0.0,27.95627
Mauritius,2019,0.0,0.0,27.95627
Mauritius,2019,0.0774881447,0.0,27.95627
Mauritius,2019,,,27.95627
Mauritius,2019,0.006268416,0.006268416,27.95627
Mexico,2019,7.986493522100019,5.90985687062291,2384.142
Mexico,2019,0.4161727482164959,0.2079079049539966,2384.142
Mexico,2019,3.0191908292814205,0.985764215324326,2384.142
Mexico,2019,3.79416784635843,3.994545990784587,2384.142
Mexico,2019,0.109517265,0.109517265,2384.142
Mexico,2019,0.647444833243672,0.61212149456,2384.142
Micronesia,2019,0.0024597837,0.0,
Micronesia,2019,0.0,0.0,
Micronesia,2019,0.0,0.0,
Micronesia,2019,0.0024597837,0.0,
Micronesia,2019,,,
Micronesia,2019,0.0,0.0,
Moldova,2019,0.1431171422216672,0.003341193385614,30.9415
Moldova,2019,0.0036753795582409,0.0,30.9415
Moldova,2019,0.0899599300164,2.282425614e-06,30.9415
Moldova,2019,0.0439452183,0.0,30.9415
Moldova,2019,,,30.9415
Moldova,2019,0.0055366143470262,0.00333891096,30.9415
Mongolia,2019,0.2678326524908135,1.4843864689034518,39.254
Mongolia,2019,0.182806972664025,1.4381251585134518,39.254
Mongolia,2019,0.0,0.0,39.254
Mongolia,2019,0.0734107617,0.04050042239,39.254
Mongolia,2019,,,39.254
Mongolia,2019,0.0116149181267884,0.005760888,39.254
Montenegro,2019,0.0485344175533465,0.033207896439284,11.9806
Montenegro,2019,0.0137104650533465,0.014749904439284,11.9806
Montenegro,2019,0.0,0.0,11.9806
Montenegro,2019,0.0155027245,0.0,11.9806
Montenegro,2019,,,11.9806
Montenegro,2019,0.019321228,0.018457992,11.9806
Montserrat,2019,0.0004661798,0.0,
Montserrat,2019,0.0,0.0,
Montserrat,2019,0.0,0.0,
Montserrat,2019,0.0004661798,0.0,
Montserrat,2019,,,
Montserrat,2019,0.0,0.0,
Morocco,2019,0.896850428975055,0.0640643159356607,275.648
Morocco,2019,0.2150300679285049,0.0,275.648
Morocco,2019,0.03955298395455,0.003862703983005,275.648
Morocco,2019,0.5853752875,0.0001465983606557,275.648
Morocco,2019,,,275.648
Morocco,2019,0.056892089592,0.060055013592,275.648
Mozambique,2019,0.2463402619758758,0.6860343368316907,38.10749
Mozambique,2019,0.0011634831092758,0.3464175026008907,38.10749
Mozambique,2019,0.0546866656666,0.2122273062308,38.10749
Mozambique,2019,0.0716135252,0.0,38.10749
Mozambique,2019,,,38.10749
Mozambique,2019,0.118876588,0.127389528,38.10749
Namibia,2019,0.0743727378746098,0.008868384,24.41
Namibia,2019,0.0007108302746097,0.0,24.41
Namibia,2019,0.0,0.0,24.41
Namibia,2019,0.0535407476,0.0,24.41
Namibia,2019,,,24.41
Namibia,2019,0.02012116,0.008868384,24.41
Nauru,2019,0.0009115247,0.0,
Nauru,2019,0.0,0.0,
Nauru,2019,0.0,0.0,
Nauru,2019,0.0009115247,0.0,
Nauru,2019,,,
Nauru,2019,0.0,0.0,
Nepal,2019,0.1493211608673279,0.0381631272292197,101.266
Nepal,2019,0.0108250521673279,0.0004368792292197,101.266
Nepal,2019,0.0,0.0,101.266
Nepal,2019,0.0952355967,0.0,101.266
Nepal,2019,,,101.266
Nepal,2019,0.043260512,0.037726248,101.266
Netherlands,2019,3.8179563429203327,1.4111446825769784,934.921
Netherlands,2019,0.2497352367557116,0.0,934.921
Netherlands,2019,1.414089701446627,1.0382243410672511,934.921
Netherlands,2019,1.897404265781805,0.0455876121031471,934.921
Netherlands,2019,0.03597385436658,0.03597385436658,934.921
Netherlands,2019,0.220753284569609,0.29135887504,934.921
Netherlands Antilles,2019,0.191219495,0.00271572,2.80876
Netherlands Antilles,2019,0.0,0.0,2.80876
Netherlands Antilles,2019,0.0,0.0,2.80876
Netherlands Antilles,2019,0.188503775,0.0,2.80876
Netherlands Antilles,2019,,,2.80876
Netherlands Antilles,2019,0.00271572,0.00271572,2.80876
New Caledonia,2019,0.0758392169059482,0.00360612,
New Caledonia,2019,0.0307538187059482,0.0,
New Caledonia,2019,0.0,0.0,
New Caledonia,2019,0.0414792782,0.0,
New Caledonia,2019,,,
New Caledonia,2019,0.00360612,0.00360612,
New Zealand,2019,0.925824102221751,0.5946918269546112,198.6641
New Zealand,2019,0.0522870240142883,0.0722539976130112,198.6641
New Zealand,2019,0.1780135262294276,0.1717111404418822,198.6641
New Zealand,2019,0.376058089733805,0.0318038392197177,198.6641
New Zealand,2019,,,198.6641
New Zealand,2019,0.3194654622442301,0.31892284968,198.6641
Nicaragua,2019,0.0976352016,0.024788736,33.5562
Nicaragua,2019,0.0,0.0,33.5562
Nicaragua,2019,0.0,0.0,33.5562
Nicaragua,2019,0.0713656576,0.0,33.5562
Nicaragua,2019,,,33.5562
Nicaragua,2019,0.026269544,0.024788736,33.5562
Niger,2019,0.0358901867134442,0.0291568788134441,28.87
Niger,2019,0.0051342328134441,0.0051342328134441,28.87
Niger,2019,0.0,0.0,28.87
Niger,2019,0.0269357738999999,0.02380895,28.87
Niger,2019,,,28.87
Niger,2019,0.00382018,0.000213696,28.87
Nigeria,2019,1.7014146282060918,6.024305327190176,1015.889
Nigeria,2019,0.0024811393824917,0.0014057761356446,1015.889
Nigeria,2019,0.6946624279836,1.711803515766,1015.889
Nigeria,2019,0.949338189,4.256163163448532,1015.889
Nigeria,2019,,,1015.889
Nigeria,2019,0.05493287184,0.05493287184,1015.889
Niue,2019,0.0001100056,0.0,
Niue,2019,0.0,0.0,
Niue,2019,0.0,0.0,
Niue,2019,0.0001100056,0.0,
Niue,2019,,,
Niue,2019,0.0,0.0,
North Korea,2019,0.3236567121311068,0.5724834214890987,43.1394
North Korea,2019,0.1582081016794242,0.4507915630890987,43.1394
North Korea,2019,0.0,0.0,43.1394
North Korea,2019,0.0437512926,0.0,43.1394
North Korea,2019,,,43.1394
North Korea,2019,0.1216973178516826,0.1216918584,43.1394
North Macedonia,2019,0.111615056057727,0.0449640968672722,31.7368
North Macedonia,2019,0.0398346630183503,0.0331007634272722,31.7368
North Macedonia,2019,0.0079779619656,0.0,31.7368
North Macedonia,2019,0.0456879936,0.0,31.7368
North Macedonia,2019,,,31.7368
North Macedonia,2019,0.0181144374737766,0.01186333344,31.7368
Northern Mariana Islands,2019,0.0,0.0,
Northern Mariana Islands,2019,0.0,0.0,
Northern Mariana Islands,2019,0.0,0.0,
Northern Mariana Islands,2019,,0.0,
Northern Mariana Islands,2019,,,
Northern Mariana Islands,2019,0.0,0.0,
Norway,2019,1.786945046065374,8.857427879421154,330.2825
Norway,2019,0.0216107893022453,0.0033928440360429,330.2825
Norway,2019,0.1563201517985785,4.273327854399455,330.2825
Norway,2019,0.444135806638655,3.423179897465656,330.2825
Norway,2019,,,330.2825
Norway,2019,1.1648782983258952,1.15752728352,330.2825
Oman,2019,1.3485596673544158,3.406913519641808,141.208
Oman,2019,0.0018499589244167,0.0,141.208
Oman,2019,0.8754264632299991,1.311790288375,141.208
Oman,2019,0.4712476292,2.095087615266808,141.208
Oman,2019,,,141.208
Oman,2019,3.5616e-05,3.5616e-05,141.208
Pakistan,2019,3.4344142024185045,1.9276637904420648,1039.88
Pakistan,2019,0.5022976017810633,0.0969080003771066,1039.88
Pakistan,2019,1.481648349522,1.165201281705,1039.88
Pakistan,2019,0.9885616323,0.2079165443599582,1039.88
Pakistan,2019,0.095718828,0.095718828,1039.88
Pakistan,2019,0.3661877908154411,0.361919136,1039.88
Palestinian Territories,2019,0.0678408492039999,2.457504e-06,14.0824
Palestinian Territories,2019,0.0,0.0,14.0824
Palestinian Territories,2019,0.0,0.0,14.0824
Palestinian Territories,2019,0.0477075916999999,0.0,14.0824
Palestinian Territories,2019,,,14.0824
Palestinian Territories,2019,0.020133257504,2.457504e-06,14.0824
Panama,2019,0.4201700798323486,0.073876488,118.865
Panama,2019,0.0204130391427486,0.0,118.865
Panama,2019,0.0203012367896,0.0,118.865
Panama,2019,0.3067735159,0.0,118.865
Panama,2019,,,118.865
Panama,2019,0.072682288,0.073876488,118.865
Papua New Guinea,2019,0.099309336646567,0.5054990798873973,32.4518
Papua New Guinea,2019,0.0,0.0,32.4518
Papua New Guinea,2019,0.009919066674567,0.4256513567153973,32.4518
Papua New Guinea,2019,0.0818958355,0.0723532887,32.4518
Papua New Guinea,2019,,,32.4518
Papua New Guinea,2019,0.007494434472,0.007494434472,32.4518
Paraguay,2019,0.4422268356835864,0.44736365784,86.3046
Paraguay,2019,2.844734358641725e-05,0.0,86.3046
Paraguay,2019,0.0,0.0,86.3046
Paraguay,2019,0.1148079065,0.0,86.3046
Paraguay,2019,,,86.3046
Paraguay,2019,0.32739048184,0.44736365784,86.3046
Peru,2019,1.1855060965141535,1.1672519969393036,402.28
Peru,2019,0.0125507635463502,0.022341997063824,402.28
Peru,2019,0.3525582909078034,0.5737631648688,402.28
Peru,2019,0.5157174599,0.2589369728466796,402.28
Peru,2019,,,402.28
Peru,2019,0.30467958216,0.31220986216,402.28
Philippines,2019,2.085843453132066,0.6818019186335863,949.711
Philippines,2019,0.73359727476743,0.3367268500309306,949.711
Philippines,2019,0.132770836242,0.132770836242,949.711
Philippines,2019,1.0237000645,0.0021540983606557,949.711
Philippines,2019,,,949.711
Philippines,2019,0.1957752776226363,0.210150134,949.711
Poland,2019,4.2898242065685785,2.361311534711677,1217.987
Poland,2019,2.0806762150763065,1.892920737374492,1217.987
Poland,2019,0.7003370242039628,0.1534319268702998,1217.987
Poland,2019,1.406306116593435,0.0430430827868849,1217.987
Poland,2019,,,1217.987
Poland,2019,0.1025048506948743,0.27191578768,1217.987
Portugal,2019,1.0467108404019243,0.2587570944,342.6999
Portugal,2019,0.0519981296101068,0.0,342.6999
Portugal,2019,0.2272944508159011,0.0,342.6999
Portugal,2019,0.51058476145037,0.0,342.6999
Portugal,2019,,,342.6999
Portugal,2019,0.2568334985255461,0.2587570944,342.6999
Puerto Rico,2019,0.2957352831149226,0.02424683856,66.9118
Puerto Rico,2019,0.0404472451069225,0.0,66.9118
Puerto Rico,2019,0.071951498448,0.0,66.9118
Puerto Rico,2019,0.159089701,0.0,66.9118
Puerto Rico,2019,,,66.9118
Puerto Rico,2019,0.02424683856,0.02424683856,66.9118
Qatar,2019,2.046976960031,9.652516999837069,247.046
Qatar,2019,0.0,0.0,247.046
Qatar,2019,1.479217424575,6.570275466744,247.046
Qatar,2019,0.5676850624,3.082167060037067,247.046
Qatar,2019,,,247.046
Qatar,2019,7.4473056e-05,7.4473056e-05,247.046
Reunion,2019,0.0483209597,0.0096501552,24.8272
Reunion,2019,0.0,0.0,24.8272
Reunion,2019,0.0,0.0,24.8272
Reunion,2019,0.0386708045,0.0,24.8272
Reunion,2019,,,24.8272
Reunion,2019,0.0096501552,0.0096501552,24.8272
Romania,2019,1.3888732863664268,1.0358510701042891,522.905
Romania,2019,0.1905824104053654,0.1666420189917986,522.905
Romania,2019,0.3880287160873,0.362845782532,522.905
Romania,2019,0.4405340965,0.1525039760204907,522.905
Romania,2019,0.12369024,0.12369024,522.905
Romania,2019,0.2460378233737615,0.23016905256,522.905
Russia,2019,33.24653323419811,64.27799556226529,3770.42
Russia,2019,4.901168924448589,10.51211219247482,3770.42
Russia,2019,17.372893000499793,25.71363915109575,3770.42
Russia,2019,7.25145317,24.18946373073472,3770.42
Russia,2019,2.105716415,2.105716415,3770.42
Russia,2019,1.615301724249729,1.75706407296,3770.42
Rwanda,2019,0.02152290012,0.004532136,27.008
Rwanda,2019,0.0,0.0,27.008
Rwanda,2019,0.0,0.0,27.008
Rwanda,2019,0.0166855266,0.0,27.008
Rwanda,2019,,,27.008
Rwanda,2019,0.00483737352,0.004532136,27.008
Saint Helena,2019,0.0001834565,0.0,
Saint Helena,2019,0.0,0.0,
Saint Helena,2019,0.0,0.0,
Saint Helena,2019,0.0001834565,0.0,
Saint Helena,2019,,,
Saint Helena,2019,0.0,0.0,
Saint Kitts and Nevis,2019,0.0037990768,6.76704e-05,1.36317
Saint Kitts and Nevis,2019,0.0,0.0,1.36317
Saint Kitts and Nevis,2019,0.0,0.0,1.36317
Saint Kitts and Nevis,2019,0.0037314064,0.0,1.36317
Saint Kitts and Nevis,2019,,,1.36317
Saint Kitts and Nevis,2019,6.76704e-05,6.76704e-05,1.36317
Saint Lucia,2019,0.009299183248,2.8154448e-05,2.71244
Saint Lucia,2019,0.0,0.0,2.71244
Saint Lucia,2019,0.0,0.0,2.71244
Saint Lucia,2019,0.0092710288,0.0,2.71244
Saint Lucia,2019,,,2.71244
Saint Lucia,2019,2.8154448e-05,2.8154448e-05,2.71244
Saint Pierre and Miquelon,2019,0.001273758,0.0,
Saint Pierre and Miquelon,2019,0.0,0.0,
Saint Pierre and Miquelon,2019,0.0,0.0,
Saint Pierre and Miquelon,2019,0.001273758,0.0,
Saint Pierre and Miquelon,2019,,,
Saint Pierre and Miquelon,2019,0.0,0.0,
Saint Vincent/Grenadines,2019,0.0030768488,0.0002226,1.34094
Saint Vincent/Grenadines,2019,0.0,0.0,1.34094
Saint Vincent/Grenadines,2019,0.0,0.0,1.34094
Saint Vincent/Grenadines,2019,0.0028542488,0.0,1.34094
Saint Vincent/Grenadines,2019,,,1.34094
Saint Vincent/Grenadines,2019,0.0002226,0.0002226,1.34094
Samoa,2019,0.00535251072,0.00035731752,1.09107
Samoa,2019,0.0,0.0,1.09107
Samoa,2019,0.0,0.0,1.09107
Samoa,2019,0.0049951932,0.0,1.09107
Samoa,2019,,,1.09107
Samoa,2019,0.00035731752,0.00035731752,1.09107
Sao Tome and Principe,2019,0.0025033078,8.904e-05,1.06389
Sao Tome and Principe,2019,0.0,0.0,1.06389
Sao Tome and Principe,2019,0.0,0.0,1.06389
Sao Tome and Principe,2019,0.0024142678,0.0,1.06389
Sao Tome and Principe,2019,,,1.06389
Sao Tome and Principe,2019,8.904e-05,8.904e-05,1.06389
Saudi Arabia,2019,10.161014745852016,27.86116043221723,1771.04
Saudi Arabia,2019,0.0029391669830148,0.0,1771.04
Saudi Arabia,2019,4.169336520369,4.169336520369,1771.04
Saudi Arabia,2019,5.9848408873,23.68792574064823,1771.04
Saudi Arabia,2019,,,1771.04
Saudi Arabia,2019,0.0038981712,0.0038981712,1771.04
Senegal,2019,0.1503293668616353,0.0085116596394,54.8701
Senegal,2019,0.0209530489222353,0.0,54.8701
Senegal,2019,0.0019048916394,0.0019048916394,54.8701
Senegal,2019,0.1197591703,0.0,54.8701
Senegal,2019,,,54.8701
Senegal,2019,0.007712256,0.006606768,54.8701
Serbia,2019,0.6819850201906874,0.4554381351963348,121.686
Serbia,2019,0.3091402773825033,0.3042388762989295,121.686
Serbia,2019,0.09194103583854,0.01599945194134,121.686
Serbia,2019,0.1582698801,0.0361314098360653,121.686
Serbia,2019,,,121.686
Serbia,2019,0.1226338268696441,0.09906839712,121.686
Seychelles,2019,0.0159308712,4.452e-05,2.532797
Seychelles,2019,0.0,0.0,2.532797
Seychelles,2019,0.0,0.0,2.532797
Seychelles,2019,0.0158863512,0.0,2.532797
Seychelles,2019,,,2.532797
Seychelles,2019,4.452e-05,4.452e-05,2.532797
Sierra Leone,2019,0.014085333068,0.001691243568,13.8469
Sierra Leone,2019,0.0,0.0,13.8469
Sierra Leone,2019,0.0,0.0,13.8469
Sierra Leone,2019,0.0123940895,0.0,13.8469
Sierra Leone,2019,,,13.8469
Sierra Leone,2019,0.001691243568,0.001691243568,13.8469
Singapore,2019,3.64527770071088,0.0533574912,545.403
Singapore,2019,0.0161686830894841,0.0,545.403
Singapore,2019,0.4953209042147988,0.0,545.403
Singapore,2019,3.1172325063,0.0,545.403
Singapore,2019,,,545.403
Singapore,2019,0.0165556071065971,0.0533574912,545.403
Slovakia,2019,0.7073341851156353,0.2477615761202242,181.3875
Slovakia,2019,0.1143511162214281,0.0149671120463832,181.3875
Slovakia,2019,0.1741168167866753,0.0025557288225258,181.3875
Slovakia,2019,0.176923970836415,0.0004721328233151,181.3875
Slovakia,2019,0.170796924108,0.170796924108,181.3875
Slovakia,2019,0.0711453571631167,0.05896967832,181.3875
Slovenia,2019,0.282598407721886,0.1373304645796667,76.4882
Slovenia,2019,0.040971274606884,0.036921522907027,76.4882
Slovenia,2019,0.0283928456746986,0.0003814255326397,76.4882
Slovenia,2019,0.113456120586735,0.0,76.4882
Slovenia,2019,0.0555234543,0.0555234543,76.4882
Slovenia,2019,0.0442547125535683,0.04450406184,76.4882
Solomon Islands,2019,0.004658358804,5.0316504e-05,1.54738
Solomon Islands,2019,0.0,0.0,1.54738
Solomon Islands,2019,0.0,0.0,1.54738
Solomon Islands,2019,0.0046080423,0.0,1.54738
Solomon Islands,2019,,,1.54738
Solomon Islands,2019,5.0316504e-05,5.0316504e-05,1.54738
Somalia,2019,0.0124096426,0.0001531488,10.8476
Somalia,2019,0.0,0.0,10.8476
Somalia,2019,0.0,0.0,10.8476
Somalia,2019,0.0122564938,0.0,10.8476
Somalia,2019,,,10.8476
Somalia,2019,0.0001531488,0.0001531488,10.8476
South Africa,2019,5.645541040096414,5.913388642824927,785.223
South Africa,2019,4.119186670183442,5.623544319855608,785.223
South Africa,2019,0.1764258587451,0.04546172476632,785.223
South Africa,2019,1.1240385477,0.006285447683,785.223
South Africa,2019,0.136506105,0.136506105,785.223
South Africa,2019,0.0893838584678719,0.10159104552,785.223
South Korea,2019,12.41399840322636,1.6544696108078791,2160.64
South Korea,2019,3.386180406834287,0.0289295390957002,2160.64
South Korea,2019,2.111939561659268,0.0094902667521789,2160.64
South Korea,2019,5.29085723974697,0.0,2160.64
South Korea,2019,1.344226356,1.344226356,2160.64
South Korea,2019,0.2807948389858367,0.27182344896,2160.64
South Sudan,2019,0.0265936582,0.2915789180933102,17.3349
South Sudan,2019,0.0,0.0,17.3349
South Sudan,2019,0.0,0.0,17.3349
South Sudan,2019,0.0265580422,0.2915433020933103,17.3349
South Sudan,2019,,,17.3349
South Sudan,2019,3.5616e-05,3.5616e-05,17.3349
Spain,2019,5.789465678505985,1.5505969224497995,1796.293
Spain,2019,0.1541711660288368,0.0,1796.293
Spain,2019,1.3680084347227213,0.0051214208094733,1796.293
Spain,2019,2.76410559405104,0.001719638848816,1796.293
Spain,2019,0.55583453279151,0.55583453279151,1796.293
Spain,2019,0.947345950911876,0.98792133,1796.293
Sri Lanka,2019,0.3682137448148051,0.045312456,276.987
Sri Lanka,2019,0.0592379707148051,0.0,276.987
Sri Lanka,2019,0.0,0.0,276.987
Sri Lanka,2019,0.2636633181,0.0,276.987
Sri Lanka,2019,,,276.987
Sri Lanka,2019,0.045312456,0.045312456,276.987
Sudan,2019,0.3447125976,0.1998705934783173,187.629
Sudan,2019,0.0,0.0,187.629
Sudan,2019,0.0,0.0,187.629
Sudan,2019,0.2744600376,0.1296180334783173,187.629
Sudan,2019,,,187.629
Sudan,2019,0.07025256,0.07025256,187.629
Suriname,2019,0.04787891985976,0.0482108195175012,9.20889
Suriname,2019,0.0,0.0,9.20889
Suriname,2019,0.00020568305576,0.00020568305576,9.20889
Suriname,2019,0.0326604211,0.0357492167577411,9.20889
Suriname,2019,,,9.20889
Suriname,2019,0.015012815704,0.012255919704,9.20889
Sweden,2019,2.1701954131401866,1.55425693132,524.62
Sweden,2019,0.0650626365347112,0.0,524.62
Sweden,2019,0.0444593140217912,0.0,524.62
Sweden,2019,0.60289525720175,0.0,524.62
Sweden,2019,0.647962453,0.647962453,524.62
Sweden,2019,0.8098157523819344,0.90629447832,524.62
Switzerland,2019,1.209211449441589,0.6465395124,590.958
Switzerland,2019,0.0029874040543379,0.0,590.958
Switzerland,2019,0.1305384683191093,0.0,590.958
Switzerland,2019,0.45068723897076,0.0,590.958
Switzerland,2019,0.26214821,0.26214821,590.958
Switzerland,2019,0.3628501280973821,0.3843913024,590.958
Syria,2019,0.4266317284201507,0.2235393672647546,53.6025
Syria,2019,0.0002371310066574,0.0,53.6025
Syria,2019,0.130559931525,0.130559931525,53.6025
Syria,2019,0.2853986438,0.0815556037397546,53.6025
Syria,2019,,,53.6025
Syria,2019,0.0104360220884932,0.011423832,53.6025
Taiwan,2019,3.791314941699021,0.4541673484860892,1232.274
Taiwan,2019,1.4985089946116517,0.0,1232.274
Taiwan,2019,0.858597856012,0.005318241237,1232.274
Taiwan,2019,0.9787387476,0.0004940582490892,1232.274
Taiwan,2019,0.312560145,0.312560145,1232.274
Taiwan,2019,0.1429091984753693,0.135794904,1232.274
Tajikistan,2019,0.2576709581101064,0.2161644048307948,35.11
Tajikistan,2019,0.0465987733757737,0.0458386006671205,35.11
Tajikistan,2019,0.005827398129207,0.000673637325939,35.11
Tajikistan,2019,0.0460500565,0.0006781985977353,35.11
Tajikistan,2019,,,35.11
Tajikistan,2019,0.1591947301051256,0.16897396824,35.11
Tanzania,2019,0.1934986741936465,0.091312130831971,153.3535
Tanzania,2019,0.0141399682437295,0.018330869831971,153.3535
Tanzania,2019,0.050979477,0.050979477,153.3535
Tanzania,2019,0.1059845775,0.0,153.3535
Tanzania,2019,,,153.3535
Tanzania,2019,0.022394651449917,0.022001784,153.3535
Thailand,2019,5.342952068388166,2.737214010174651,1248.417
Thailand,2019,0.6118280104339182,0.1491365557257988,1248.417
Thailand,2019,1.890821761558,1.325603427643,1248.417
Thailand,2019,2.4626136041,0.8676916621658524,1248.417
Thailand,2019,,,1248.417
Thailand,2019,0.3776886922962477,0.39478236464,1248.417
The Bahamas,2019,0.0547146622759849,3.1101672e-05,13.643
The Bahamas,2019,0.0,0.0,13.643
The Bahamas,2019,0.0001334786039849,0.0,13.643
The Bahamas,2019,0.054550082,0.0,13.643
The Bahamas,2019,,,13.643
The Bahamas,2019,3.1101672e-05,3.1101672e-05,13.643
Timor-Leste,2019,0.0074223259,0.234930023182,4.05685
Timor-Leste,2019,0.0,0.0,4.05685
Timor-Leste,2019,0.0,0.190184673182,4.05685
Timor-Leste,2019,0.0074223259,0.04474535,4.05685
Timor-Leste,2019,,,4.05685
Timor-Leste,2019,0.0,0.0,4.05685
Togo,2019,0.0332422924929477,0.000828072,16.8355
Togo,2019,0.0075658304929477,0.0,16.8355
Togo,2019,0.0016448796,0.0,16.8355
Togo,2019,0.0203203704,0.0,16.8355
Togo,2019,,,16.8355
Togo,2019,0.003711212,0.000828072,16.8355
Tonga,2019,0.0023868576,0.0,0.574064
Tonga,2019,0.0,0.0,0.574064
Tonga,2019,0.0,0.0,0.574064
Tonga,2019,0.0023868576,0.0,0.574064
Tonga,2019,,,0.574064
Tonga,2019,0.0,0.0,0.574064
Trinidad and Tobago,2019,0.7309107039460091,1.4818382494334443,33.9752
Trinidad and Tobago,2019,0.0001071858225051,0.0,33.9752
Trinidad and Tobago,2019,0.659883159523504,1.315390840719978,33.9752
Trinidad and Tobago,2019,0.0708758386,0.1664028887134662,33.9752
Trinidad and Tobago,2019,,,33.9752
Trinidad and Tobago,2019,4.452e-05,4.452e-05,33.9752
Tunisia,2019,0.4164024226338327,0.122445660433173,122.68
Tunisia,2019,8.040057188844973e-05,0.0,122.68
Tunisia,2019,0.2015627849005,0.03851422086164,122.68
Tunisia,2019,0.2080198266,0.076716172211533,122.68
Tunisia,2019,,,122.68
Tunisia,2019,0.0067394105614442,0.00721526736,122.68
Turkey,2019,6.609000040124458,2.102167737706334,2338.015
Turkey,2019,1.7919177907912394,0.7726387261514397,2338.015
Turkey,2019,1.619160541269353,0.0170311304112878,2338.015
Turkey,2019,2.001987995763815,0.1254447225836064,2338.015
Turkey,2019,,,2338.015
Turkey,2019,1.1959337123000515,1.18705315856,2338.015
Turkmenistan,2019,1.9639013559920369,3.6281478174764095,110.936
Turkmenistan,2019,0.0,0.0,110.936
Turkmenistan,2019,1.6785889672920369,3.0919164379290347,110.936
Turkmenistan,2019,0.2962281175,0.5362287083473749,110.936
Turkmenistan,2019,,,110.936
Turkmenistan,2019,-0.0109157288,2.6712e-06,110.936
Turks and Caicos Islands,2019,0.0033590329,0.0,
Turks and Caicos Islands,2019,0.0,0.0,
Turks and Caicos Islands,2019,0.0,0.0,
Turks and Caicos Islands,2019,0.0033590329,0.0,
Turks and Caicos Islands,2019,,,
Turks and Caicos Islands,2019,0.0,0.0,
Tuvalu,2019,0.0,0.0,
Tuvalu,2019,0.0,0.0,
Tuvalu,2019,0.0,0.0,
Tuvalu,2019,,0.0,
Tuvalu,2019,,,
Tuvalu,2019,0.0,0.0,
U.S. Pacific Islands,2019,0.0042433738,0.0,
U.S. Pacific Islands,2019,0.0,0.0,
U.S. Pacific Islands,2019,0.0,0.0,
U.S. Pacific Islands,2019,0.0042433738,0.0,
U.S. Pacific Islands,2019,,,
U.S. Pacific Islands,2019,0.0,0.0,
U.S. Territories,2019,0.0,0.0,
U.S. Territories,2019,0.0,0.0,
U.S. Territories,2019,0.0,0.0,
U.S. Territories,2019,0.0,0.0,
U.S. Territories,2019,0.0,0.0,
U.S. Territories,2019,0.0,0.0,
U.S. Virgin Islands,2019,0.0339032041181477,6.446496e-05,1.883
U.S. Virgin Islands,2019,0.0,0.0,1.883
U.S. Virgin Islands,2019,0.0,0.0,1.883
